-24.201021785802226,-19.64316674317652,-29.250616615878403,-26.828924337738847
-24.00739955463518,-18.770934093261065,-27.61879254522666,-26.704727394577947
-22.96758305338905,-17.857876273900402,-27.222403813494008,-26.249743142535237
-22.98684107549285,-18.640355290329204,-24.66963358919147,-26.069638456261718
-23.56625341434686,-19.75066645181153,-28.074638793414625,-27.526006304058935
-24.764186734638113,-20.188325986821724,-28.177547544426766,-27.213888998154243
-23.26028552482738,-19.77863820462467,-26.891622077627325,-27.37286960326237
-24.543655603036292,-19.39712388021428,-27.285646189554285,-27.1011807238398
-24.281099550640512,-20.02922443782622,-29.389283182621305,-28.41999874178061
-23.97821912934089,-19.288071151124942,-26.972532407791814,-26.304747737610032
-24.415458448820125,-19.406879555234603,-28.094488633381825,-26.97713154373185
-24.67942609697649,-20.544333756370058,-28.31889928091811,-26.697496080126722
-24.95571115139905,-20.555100827674547,-27.35255234723285,-27.689981202268736
-25.15837140124802,-23.855928764750644,-15.705655744501348,-25.943614938177323
-30.502327962474723,-30.53418752166686,-28.628820552490453,-30.815350652980534
-25.881806689856543,-24.070685166018627,-20.763287481857297,-27.47524816429543
-24.682699144393506,-23.464673638310032,-15.472968362465224,-25.89003982862279
-24.450171656144086,-22.86932032174124,-16.140642706474168,-25.878499024766953
-25.5992749691518,-23.634397716103614,-15.44696599122143,-26.246520282449225
-26.561040939936383,-25.86030995970281,-17.20447058589207,-27.419001444763552
-24.690569534635067,-22.598105200820605,-15.448991927796374,-26.494868284657116
-26.832032759049557,-26.066058951981837,-19.909880367633637,-27.933388692338642
-24.660935913493862,-23.31034867188811,-16.098377732929297,-26.40904622973113
-27.13540192393409,-26.500841301887572,-19.383905013330907,-27.47954039249837
-27.315497340751314,-26.551512947004028,-19.532507140830482,-27.501952244127835
-25.267538475927367,-23.461358734318612,-15.460888125196698,-26.36438231300178
-24.836927476198557,-23.134507122422583,-14.098724837155476,-25.7490765782028
-24.06878751308575,-22.416119998279758,-15.902991048191709,-26.420274038515675
-25.594527517176267,-24.15538042985737,-17.69834788894273,-27.09843924317146
-24.607897797571475,-22.25834172644343,-15.885925358381114,-26.347569593984026
-24.405320406284286,-22.92838514849603,-14.632445582980806,-25.383070211035804
-26.051173675067965,-24.39714448882655,-17.825407742452793,-27.20939563031533
-23.12304661258086,-21.746330413691943,-14.606887579358904,-25.03262527642135
-26.177625380495527,-24.81683938823196,-15.491404449741855,-26.315749718561214
-25.454543864893786,-23.341708935198305,-17.122660113872637,-26.499621768291487
-24.808235619038015,-23.544764207442984,-18.61707836546246,-26.779315717370494
-24.812881910226555,-22.6567285107379,-15.320614621920173,-25.225348458791547
-25.3581512911208,-23.92468364743676,-16.563601851512043,-26.76655964762253
-25.85941565744941,-24.779351376455313,-20.100801813583608,-25.0521323457792
-26.96915909982269,-25.69783496473149,-22.2453345446469,-28.09084680777108
-24.585634587457584,-23.127975093911687,-15.623484126034306,-25.799599174648616
-27.69423025505706,-26.813145440699984,-17.430222058477337,-27.572643885187443
-25.51476267834276,-24.411608818516072,-16.43562153182199,-26.585218856798686
-23.775249852089193,-22.412348503658876,-14.337464820713516,-25.68109168827616
-26.069459246828796,-25.06928417125393,-18.177260422436223,-26.985600522261294
-24.714530898287993,-22.54630292499897,-15.609745699208052,-26.199316165502964
-24.57891287067498,-23.78856725753019,-15.703388912433493,-25.968447941881717
-26.20485300035472,-25.00514432073016,-17.81351361007744,-27.482290239323987
-25.674960791526296,-24.184475524088473,-15.942797024183676,-26.04654302752163
-23.012452242914552,-21.881278368786415,-15.397446804027112,-25.25504613364283
-25.22496815995198,-23.347485649831142,-15.940940164094135,-26.07313247270143
-25.2309934273582,-24.533443242694375,-18.04102755901152,-27.615180133853283
-24.742413756419076,-22.721692249513442,-14.06309157067781,-25.985604299971104
-25.922632563586223,-24.387166528573804,-16.93057453468761,-26.745994891264047
-26.35857152770213,-24.678586894371385,-18.190983331072907,-26.99120318348394
-25.87980874113147,-24.26159243110851,-18.129643492924867,-28.34827867045295
-25.781521118096876,-24.22887060151579,-15.646643790824584,-26.204814707623413
-24.18132536521498,-21.606117183569022,-13.784994262202078,-25.154456230578116
-25.22033021368352,-23.39485656908376,-16.41400217634435,-26.64576178043304
-25.89291776142869,-23.928134071977446,-16.765314874783815,-27.13147188020005
-25.298397402080393,-23.66046817530656,-16.373932139503584,-26.624195074905767
-26.092952711483765,-25.024357343007356,-15.111708698556328,-26.31689435985073
-25.820447319062193,-24.63615953954342,-15.966556385284205,-25.925428592207027
-24.93875617084906,-23.06267701382438,-19.082510559050913,-27.45400511478481
-25.122932093279204,-23.61639005104962,-16.64321997702876,-26.71614907102384
-26.34417940499642,-25.12021264883434,-16.346262111496824,-26.6788972963611
-24.37295014059781,-22.45326987362752,-14.540665387882907,-25.26864036684711
-28.09434963629383,-27.35324581930383,-30.328617716714994,-21.654393871571056
-27.774552430630102,-27.00490280337082,-28.64058183566601,-21.22893186237252
-26.463949251277388,-26.99346661179832,-28.230025852363767,-17.69253725323944
-27.996449524424914,-27.03207763518683,-28.759999628756237,-19.00230097098594
-27.586685213823703,-28.057975063315904,-28.860062250819308,-18.62997095788866
-25.913411133259793,-26.554184099317993,-27.816816876434064,-18.065278841269734
-27.882956560905583,-27.789980788344085,-29.021181493655725,-19.223851166098115
-27.289758257219223,-28.103961693910758,-30.646806757831495,-20.877146606647003
-28.046624378496627,-28.600831238417857,-30.59026040678635,-19.202500825778923
-27.006831611962724,-26.6384462580945,-28.73438955809153,-17.875917751280365
-28.416990703651752,-28.762178806096806,-30.53075664082411,-21.039076684208155
-26.791535361026753,-27.195128980907807,-28.956412877603604,-18.56259499247453
-27.03867327400267,-27.52575053800179,-29.574186032304297,-19.056497746970013
-25.727091043440993,-25.898592509756938,-27.914750285594057,-16.75683272795168
-25.482776750431363,-26.912476476185432,-28.824769338970437,-18.449926042455274
-27.66741530942006,-27.97933945315345,-29.730459330832637,-21.085441036406564
-24.963615553088964,-25.56602493490392,-26.621199451313124,-18.587411848889346
-26.42632366243996,-26.795399785280953,-27.98567597363658,-18.73145330630813
-25.21775822306474,-25.698585845204864,-27.876015260009723,-18.004950263512683
-26.457835233551133,-26.54438808491701,-27.400215319788042,-16.97655296981961
-27.9456317325551,-28.66454161853514,-29.890263276389348,-19.56090481025221
-26.50507751280112,-26.771866823897057,-28.70470325653089,-17.586396646422546
-25.8573816828198,-26.352598533776465,-28.214351656993784,-17.972847385061964
-26.98080930163823,-26.606176948639728,-28.912147443526106,-19.020202089596154
-27.32633713607901,-26.94537914891393,-28.416912638137454,-18.978583239551607
-26.205209173996074,-26.09543977920362,-27.32405623822482,-19.294609021889155
-20.73903204805217,-25.393861118751637,-31.43390695318035,-28.60011324350561
-21.949422672618297,-26.137794355537398,-30.723315584699474,-28.608870928897513
-22.47345456009701,-25.857527255090055,-30.76999490256587,-28.417533211537496
-20.82548426255618,-25.14032770308057,-31.200721143230755,-28.89362392862933
-20.889837604330058,-24.43544334668465,-29.208279565668075,-28.122756036907226
-21.68465004505269,-25.24655551605056,-30.924036618048266,-28.88880541631557
-21.264517032875702,-25.723839782044976,-32.13093176060004,-30.062644899830623
-20.657548982366816,-23.546443488948743,-28.966125092701244,-27.900471348127276
-23.296035590382555,-25.42877714210789,-32.70573643174292,-30.850445885787106
-20.409229132553683,-23.811667411025436,-28.96684507617545,-27.409429965024007
-20.238749113094304,-25.723008427170946,-31.392386034720733,-28.953968669783354
-21.30000704472478,-25.29968491136944,-31.230390510661856,-28.189821743061383
-18.5024042533429,-23.18382665893795,-28.681709949565786,-28.185476322269658
-21.63561877833726,-25.959185133581745,-29.460920572179255,-29.335223816063085
-20.77828049090865,-24.301988396814224,-30.307334109693667,-28.33911577846453
-20.97998877938085,-24.36890172815958,-29.249666103626534,-28.502751962354935
-20.32011486473255,-25.421702595939628,-30.14105671245267,-29.277912301529252
-22.04339231057149,-26.77468587325322,-32.014010206309955,-30.074240417247452
-21.482706086245425,-26.258330718503004,-30.324801037519144,-27.648148746181707
-19.032264216361902,-24.422199425131453,-30.196066682721153,-27.531461261932982
-23.326254284401145,-24.976295604203703,-31.89183969624982,-30.056835343011397
-21.19863359869314,-25.748116412890145,-30.24392354639887,-28.848890875828964
-19.270677062967483,-22.376841324533164,-28.57205643933713,-28.46066134408368
-18.607840008434373,-22.62837649089775,-28.650219804224136,-27.615488071933708
-20.15779703082096,-23.998531131271093,-30.305228942164447,-28.08365195193785
-22.865680081705005,-25.734090385907933,-31.475021430568475,-29.104008987372147
-22.069191069880198,-27.04200649864923,-31.784197204784313,-28.62643502663083
-20.755591712702543,-25.795991901466888,-30.95669036521641,-28.755866011645985
-21.864610924707993,-26.486459655931284,-32.23650387040619,-30.391050319789148
-20.72706773036382,-24.391308197352213,-30.633632520684067,-28.141483042395574
-22.34311421017731,-17.665961392479474,-25.044572715190448,-25.615493323752563
-23.897720329612362,-21.22628067454661,-27.467122942243712,-26.772838254673644
-23.415293076934635,-18.58487059959647,-27.11216739430753,-25.309171696374918
-24.00630429995091,-18.572242918065808,-26.528161497813866,-26.993453233965308
-23.101864165320443,-17.746387297138572,-26.138477170229752,-26.486282098411763
-23.84116716107151,-18.963073192068325,-27.636583960416964,-27.295143690981007
-24.235403970854414,-18.762136714483596,-27.67787175325141,-27.23902520334192
-25.666417829385278,-20.930975197702704,-27.137308753152507,-28.213008269784208
-25.486235600886957,-19.812542835300903,-26.349815332882326,-27.873598230623116
-25.196830988006557,-19.707153052279747,-29.968425276143527,-27.91666746411915
-24.194913604184865,-20.709440946824454,-28.235702727512,-25.961172247058236
-24.045526103683674,-21.220977372570292,-30.433172148094744,-29.25461264689217
-22.93705042178701,-18.512152331963982,-28.18325935782533,-27.147741960515706
-21.911169765925184,-18.75130314630353,-25.8918892648664,-26.410716000443575
-24.681675872468336,-19.820177874229714,-27.109666632343362,-27.695831728788743
-23.95544807351646,-18.898696757913033,-29.880338052593718,-27.111650722233765
-25.117242396294905,-20.593144905106637,-29.8571405050226,-27.71039402695544
-23.969179966113526,-19.789358743983527,-29.30394479118099,-26.829601992740866
-24.233325303569277,-18.774244199111777,-28.393424032055847,-26.70558891120571
-22.93763356972479,-17.92689841286055,-27.32896023594896,-26.25076849516402
-23.16205030713603,-18.498797164995946,-25.51010323474864,-26.070334924247724
-23.23196355305489,-19.730640820204236,-28.23546345419913,-27.52713159043265
-25.067980828451816,-20.1526327378147,-28.502344348652958,-27.21453649431407
-23.396989068584872,-19.625039822538294,-27.33529602345814,-27.373491288763425
-24.812909628789434,-19.477265362941957,-27.359896534210897,-27.102210921770247
-23.830357786243095,-20.05395561725975,-29.42904577469203,-28.42074353452637
-24.397677490470578,-19.096986813467986,-27.439305814421672,-26.305161955083403
-24.744873325923265,-19.444321027316004,-28.727601258846544,-26.977914511366734
-25.06039896901866,-20.42839247769217,-28.699973103080854,-26.69883829988004
-24.735198220172283,-20.552770113851864,-28.224024146613196,-27.690974335094808
-25.249903735711744,-23.737846883790137,-15.89752608830503,-25.944089757809046
-30.415519141973796,-31.04170900304102,-28.85728664133989,-30.815693504797384
-26.497980709232436,-23.970182394622352,-20.7006323397531,-27.475929251818723
-25.051983656393997,-23.315774527945553,-15.399648212138858,-25.890257320142496
-24.656754995968527,-22.5715683791104,-16.411891464568008,-25.87914928571269
-25.568430418777652,-23.579699972447667,-15.87236799162704,-26.24681415353811
-26.716937267728436,-25.709786748981784,-17.281687031124864,-27.41955308386993
-24.78360467130403,-22.710592329079144,-15.57291347640166,-26.495218547521876
-26.901298936298108,-25.94547832601462,-20.058053907887878,-27.933765512598303
-25.26477102234057,-23.25300710113638,-16.10191395768333,-26.409322827890488
-27.273439039158745,-26.344551286215506,-19.766683402039174,-27.479826694361705
-27.38077991338959,-26.51794597425833,-20.01085436833787,-27.50225013404593
-25.788253690956076,-23.67820230575087,-15.496789243530989,-26.364661850589528
-25.444652565593344,-23.166661418369735,-13.816274218495455,-25.74909864832667
-24.61502950193272,-22.312545464827526,-15.969297789078222,-26.42100375461423
-25.788963998611354,-23.99758874545109,-17.885171564732694,-27.099046682752565
-25.007581320669352,-22.095171261387847,-15.71416145603488,-26.348024680240652
-24.732915294249946,-23.020355058340456,-14.200179425136438,-25.383312085418755
-25.936368351262068,-24.4880590241995,-17.918236323184313,-27.209893421520363
-23.47459880530764,-21.888770062208028,-14.437252662177277,-25.03292760056152
-26.213367094014085,-24.533194288548277,-15.906979774694868,-26.31631669799355
-25.393278561012213,-23.53631021471869,-17.330993604514944,-26.500234975076896
-25.612141699009264,-23.65248141112872,-18.605296895037622,-26.779872029667164
-25.209829649119083,-22.550475933004968,-15.395752014135326,-25.225933972999147
-25.342083665749435,-24.023729148727448,-16.797691428126083,-26.766883127276113
-26.847636404200877,-24.72782989245386,-19.980256705800286,-25.052500207060767
-26.889139419976715,-25.545094271563862,-22.596250234907966,-28.091548003600483
-24.777572795720154,-23.24075204702849,-15.619109394344516,-25.799884010752262
-27.92602748402656,-26.667066802890027,-17.820847076375742,-27.573163043185385
-25.56544896162401,-24.441249769959136,-16.545611115765535,-26.5856090718868
-24.238071772298557,-22.25043530680666,-14.36423416602962,-25.681479098997208
-26.686336562346103,-24.800555764776345,-17.79418160441612,-26.986021148975134
-24.97080749520404,-22.54936072529975,-15.499770279458902,-26.199520393022745
-25.102001589560913,-23.647344652063094,-16.109013438079245,-25.969198135618257
-26.12971331327272,-24.65431100050724,-18.17724563425941,-27.482597305100164
-26.247735486182076,-24.0951750799461,-15.76281238382403,-26.046853043857833
-23.60065633052555,-21.873083128764133,-15.376223041873573,-25.25546594191986
-25.620286002058613,-23.212046968167847,-15.915936139656019,-26.073415377191512
-25.37352279428647,-24.141028410947573,-18.544554598243945,-27.61594598691945
-25.06207228018876,-22.823336685137885,-13.994515572051132,-25.98585782851035
-26.373825294589412,-24.197165139867334,-17.064637943000562,-26.746435152362675
-26.300888393159084,-24.48625401406648,-18.581370753370155,-26.99175003694178
-25.985839777181795,-24.099391236604124,-18.55370797884613,-28.349320141925254
-25.50576587098994,-24.115397306951728,-16.07002926962718,-26.20507226424242
-24.62646168292817,-21.648062173350358,-13.676209366062672,-25.154849025691142
-25.670896849621442,-23.432147809717417,-16.29850086450899,-26.646179875265403
-25.737689908699874,-23.86574411539254,-17.150378671537077,-27.131844204518487
-25.47894581610379,-23.205170045606103,-16.51350283823374,-26.62477725124245
-26.237840682844737,-25.089855483904763,-15.287383062008761,-26.317127761255357
-26.177201876460153,-24.6169118370638,-15.682550692450127,-25.925441743020368
-25.278164012906736,-22.887726749519658,-19.790374884140967,-27.454592243437734
-25.79885759157568,-23.53094389199431,-16.451199794498844,-26.716481463881554
-27.028714117239158,-25.043452342469465,-16.191456693989842,-26.67904675221758
-25.197103401008597,-22.46929163923922,-14.320131158452783,-25.268988299002487
-28.54309073353224,-27.18139751706271,-30.87311630323554,-21.65446899220456
-27.84962099740182,-26.940518459475623,-29.27889092798896,-21.228880996736265
-27.408885060018886,-26.540816460857314,-28.580973330135407,-17.692453245354642
-29.03671876285623,-26.80315424546614,-29.26125870996152,-19.002345397295834
-28.70217957464392,-27.97855782958665,-29.36613773543437,-18.630024068350743
-26.900737877509567,-26.15953487616055,-28.244847309376517,-18.06530372557092
-28.86282251930853,-27.557907102955856,-29.521770208829032,-19.223858330225706
-28.963119747552216,-27.575675320006138,-31.321057070023027,-20.877130333316146
-29.35537425772292,-28.124243540539783,-30.94205061522759,-19.202513542582317
-28.208111588605476,-26.160229913470282,-29.143763211443478,-17.876067513472087
-29.407352606061092,-28.171776240371194,-30.980867895951498,-21.039169487467255
-27.49771176069403,-27.131186139057142,-29.687612262113984,-18.562642241714553
-27.968834584288274,-27.07741813271852,-29.819836625525177,-19.056487864471173
-26.925514228476782,-25.275124889862617,-28.2384283922006,-16.757012432112564
-27.320762084801938,-26.57339970450439,-29.253625777501057,-18.44981533772805
-28.74610403179598,-27.66237623586251,-30.22983711757253,-21.08552460900619
-25.816765760731165,-25.01251325297035,-26.707256162128413,-18.587394222885976
-27.42952860476605,-26.496548011797078,-28.213881224522957,-18.731361083977294
-26.424529840441817,-25.82885341775475,-28.212590145434575,-18.00482018719297
-26.935870330238057,-26.380747089021884,-27.783099401324566,-16.97664381400931
-29.12796222611046,-28.65336842546132,-30.06178639701166,-19.560919769986647
-27.250997186732558,-26.699670910607168,-29.298113475566755,-17.586325293627954
-27.479125431571386,-26.48258855142836,-29.188410070259124,-17.972876954225406
-28.2470459572278,-26.395124147271154,-28.813432394817383,-19.020095945016745
-28.390317732703398,-26.501562052068387,-28.73267279591148,-18.978615109947114
-26.500690784602916,-26.012119546479227,-27.490193836186048,-19.294714779430755
